lat,lng,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Counted_Census_Night_home_P,Lang_spoken_home_Eng_only_P,Australian_citizen_P,Marital_Prop,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Crime_Rate,Y,day,time,y1,total_positive,total_negative,timing_positive,timing_negative,y,frequency,split
-33.888908,151.22534199999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,0,0,1,0,1,0,0,1,0,-1,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,0.21845018994101056
-33.870509999999996,151.208923,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,-0.669749373573456
-33.871922,151.227234,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,1.157177662388601
-33.919209,151.19186399999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,-0.962269332752032
-33.871906,151.211853,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,1.3211036869853083
-33.891712,151.22486899999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,0,1,0,1,1,0,-1,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,-0.48148149331108475
-33.872601,151.209305,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,-1.8683562074582734
-33.883202000000004,151.209564,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,0,0,0,0,0,1,1,430,0.75,0,1,11.7051504,1359,263,2.32597498,2.13688213,0.53546882,2,-1.267800943009095
-33.863602,151.210999,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.197829451734522
-33.876377000000005,151.203629,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,1,0,1,2,2,0,1,2,2,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.4120901535482519
-33.867477,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.12474141806784467
-33.88501,151.207397,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.0895273451237475
-33.908359999999995,151.195572,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,0,0,0,0,1,1,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.04093496680511962
-33.869751,151.205124,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,0,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.0999433962703165
-33.884997999999996,151.201996,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,1,1,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.4375871996331133
-33.864079,151.211624,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.6634229384015885
-33.87291,151.216873,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,3,1,0,3,1,1,2,1,3,1,-2,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,1.6145444998957996
-33.891712,151.22486899999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,0,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.707328245822029
-33.867477,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,1.7556106295473197
-33.872162,151.202179,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.6444736755384637
-33.894669,151.224335,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,0,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.18089131104291045
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,1,0,0,0,0,430,0.75,0,3,16.4940396,1359,263,2.32597498,2.13688213,0.75454339,2,-0.13540628956410655
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,2,0,1,1,1,1,1,0,2,2,430,0.75,0,3,16.4940396,1359,263,2.32597498,2.13688213,0.75454339,2,-0.8752903928232755
-33.876472,151.207184,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,3,16.4940396,1359,263,2.32597498,2.13688213,0.75454339,2,-1.4697413774348431
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.19363170422542747
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.6634621073423087
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-1.3457718677191057
-33.86882,151.20928999999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.5029522767114776
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,2,0,1,1,0,2,2,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-1.4386559885061416
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,0.699713651641872
-33.873173,151.2108,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,0,1,1,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.5119728154378421
-33.857494,151.207825,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,0,0,1,1,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.39401921966498105
-33.897960999999995,151.199326,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.2481074244896541
-33.884106,151.21043400000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,2,0,0,4,0,2,2,1,5,4,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,0.2003187813793085
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,0.45361897809083873
-33.874889,151.218414,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,1,0,1,0,1,1,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-0.35611630965324365
-33.867477,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,3,3,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,-1.1572289522784769
-33.877827,151.184326,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,1,1,1,0,0,1,1,2,1,430,0.75,0,4,19.1541027,1359,263,2.32597498,2.13688213,0.87623178,2,1.944453796207833
-33.878689,151.211746,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,0,1,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.45605249454928776
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,2,0,2,2,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.7913209794181247
-33.871978999999996,151.199097,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.516469176947905
-33.916698,151.182999,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-0.0403670122796722
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,1,0,1,1,1,1,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.9566074523035353
-33.86882,151.20928999999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-0.09949262834067668
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,2.6062020448526204
-33.8619,151.205994,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,2,0,0,1,1,2,0,1,1,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-1.6065654545665824
-33.882529999999996,151.201797,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.21329616327377798
-33.86882,151.20928999999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-1.303452754983075
-33.85907,151.20838899999998,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-1.4384459478308607
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,0,0,1,1,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-0.10780346547806924
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,0,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,0.7814674823071601
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,1,8.51288069,1359,263,2.32597498,2.13688213,0.38943388,1,-0.3061252974665732
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.652153774724537
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,1.4583255387023
-33.87891,151.20823700000003,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.39793077059751586
-33.885273,151.195969,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,3,0,0,2,0,0,1,0,2,2,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.1239621333332641
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,0,0,2,2,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.2594547025837972
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,2,0,3,3,1,1,0,0,3,1,-2,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-1.09374723202541
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.4561682288699116
-33.873020000000004,151.19610600000001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.5540147565204083
-33.877815000000005,151.210526,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,1,0,0,0,1,1,0,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.8220958760705349
-33.867477,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,1.132117781134459
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,-0.07001289353488126
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.3958445944400347
-33.8811,151.201004,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,0,0,0,1,0,3,3,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.8371186541329737
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,2,11.1734286,1359,263,2.32597498,2.13688213,0.51114444,2,0.06043257918001115
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,-0.30841730049630345
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,2.712191007825065
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,-0.5615849097368114
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,-0.8528229804265101
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,0.4377064251435131
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,1,0,1,1,1,1,1,0,1,1,430,0.75,1,3,10.641222,1359,263,2.32597498,2.13688213,0.4867979,1,0.8325995227005436
-33.905045,151.212372,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,0,1,1,0,1,1,430,0.75,1,4,20.750237600000002,1359,263,2.32597498,2.13688213,0.94924925,2,-1.1826561356022256
-33.867489,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,1,4,20.750237600000002,1359,263,2.32597498,2.13688213,0.94924925,2,-0.8949250607752828
-33.859859,151.20941200000001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,1,1,0,0,1,1,430,0.75,1,4,20.750237600000002,1359,263,2.32597498,2.13688213,0.94924925,2,1.5165796008674461
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,1,4,20.750237600000002,1359,263,2.32597498,2.13688213,0.94924925,2,-0.563171838820762
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,1,0,1,1,1,1,1,0,1,1,430,0.75,1,4,20.750237600000002,1359,263,2.32597498,2.13688213,0.94924925,2,0.9659835064887734
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.06372548046812253
-33.883202000000004,151.209564,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,2,2,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,0.41087068054203413
-33.864231,151.205795,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.37952866489447523
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,0.4287230179336354
-33.867477,151.206985,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.5389788556400689
-33.8619,151.205994,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,2,0,0,1,1,1,1,0,1,1,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.0899700540725248
-33.871978999999996,151.199097,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,0,0,1,0,1,1,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.01699917807042599
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,2,0,0,3,0,0,3,0,3,3,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,0.6067265395938306
-33.883942,151.206909,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,1,15.429626500000001,1359,263,2.32597498,2.13688213,0.7058503,2,-0.5468266278988259
-33.876346999999996,151.204422,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,1,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,1.2323372485452522
-33.863613,151.20163,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,1,0,1,2,0,3,3,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,1.3698002913705165
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,1,1,0,1,0,0,1,0,-1,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,-0.0966755965222059
-33.875759,151.20678700000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,0,1,1,0,1,0,0,1,0,-1,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,0.5878375239695094
-33.876453000000005,151.221893,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,1,0,0,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,1.503855303262556
-33.876746999999995,151.20065300000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,0.8378344854607047
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,-1.2137400466866075
-33.879298999999996,151.216003,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,2,0,-2,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,1.6453330498577832
-33.866997,151.226807,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,1.8060455303678344
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,0.5543272858757938
-33.860802,151.210999,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,2,2,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,-0.27469212483891475
-33.910793,151.19433600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,0,0,430,0.75,2,2,5.85281753,1359,263,2.32597498,2.13688213,0.26774549999999997,1,-0.6330404866588759
-33.856784999999995,151.21528600000002,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,1,1,0,1,1,1,1,1,1,1,0,430,0.75,2,3,12.769563400000001,1359,263,2.32597498,2.13688213,0.58416191,2,-2.685776101292362
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,2,2,430,0.75,2,3,12.769563400000001,1359,263,2.32597498,2.13688213,0.58416191,2,0.9884150129717041
-33.8671,151.207001,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,1,0,1,1,430,0.75,2,3,12.769563400000001,1359,263,2.32597498,2.13688213,0.58416191,2,-0.6048997938745615
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,2,3,12.769563400000001,1359,263,2.32597498,2.13688213,0.58416191,2,0.004244926972617443
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,2,4,23.942507199999998,1359,263,2.32597498,2.13688213,1.09528418,3,-0.9668484561620703
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,0,0,0,0,0,0,0,1,1,430,0.75,2,4,23.942507199999998,1359,263,2.32597498,2.13688213,1.09528418,3,0.029273656915127937
-33.864697,151.204468,32,2499,953,565,2524,1.2,1926,2,0.95530632,0.5148771,0.55925403,0.56521405,0,0,1,0,0,1,0,0,0,2,2,430,0.75,2,4,23.942507199999998,1359,263,2.32597498,2.13688213,1.09528418,3,-0.301315308551275
