id,created_at,hour,minute,second,from_user_id,from_user_followercount,from_user_friendcount,lang,lat,lng,LGA_CODE,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Counted_Census_Night_home_P,Lang_spoken_home_Eng_only_P,Australian_citizen_P,Marital_Prop,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Crime_Rate,Y,day,time,LGA,y1,total_positive,total_negative,timing_positive,timing_negative
9.67E+17,24/2/18,2,4,0,8.86E+17,70,167,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,2,19,0,930729524,49,108,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,0,0,1,0,0,0,0,1,0,-1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,2,48,0,213602606,1262,1196,en,-33.897705,151.239548,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,2,0,2,1,1,2,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,2,52,0,2978475392,188,783,en,-33.950001,151.233002,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,3,0,1,1,0,4,4,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,2,53,0,213602606,1262,1196,en,-33.897705,151.239548,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,1,0,1,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,5,0,172474619,5701,683,en,-33.919811,151.242294,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,6,0,24155533,80,65,en,-33.980282,151.239059,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,20,0,20747942,304,612,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,0,0,0,0,0,0,0,0,1,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,29,0,323663766,4453,3778,en,-33.8983,151.233994,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,1,0,-1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,33,0,8.86E+17,70,167,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,1,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,44,0,460595318,2305,266,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,1,0,-1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,55,0,95360054,465,1723,en,-33.980282,151.239059,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,3,57,0,81748421,606,498,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,1,1,0,0,0,0,1,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,7,0,460595318,2305,266,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,8,0,89258028,850,815,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,30,0,3733193834,9,2,en,-33.891968,151.240677,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,0,2,0,1,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,36,0,369585143,217,433,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,40,0,1223940115,7019,829,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,1,0,0,1,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,4,47,0,2200566895,44,268,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,10,0,172474619,5701,683,en,-33.919811,151.242294,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,2,0,0,0,0,2,2,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,17,0,125109513,358,661,en,-33.898064,151.234192,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,35,0,229103183,6023,196,en,-33.922359,151.255829,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,1,0,0,0,1,2,1,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,46,0,203930370,1649,895,en,-33.91893,151.229462,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,53,0,1223940115,7019,829,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,53,0,19637175,154,481,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,0,0,1,0,0,0,0,1,1,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,5,55,0,50310954,641,227,en,-33.920258,151.243179,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,1,randwick,7.69634153,120,19,2.2,2.05263158
9.67E+17,24/2/18,6,10,0,6333512,150,121,en,-33.922932,151.22731,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,1,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,6,20,0,103397135,381,105,en,-33.920555,151.253937,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,6,39,0,81748421,605,498,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,1,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,6,55,0,81748421,605,498,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,6,57,0,2359311793,9,20,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,2,0,27848973,469,1410,en,-33.915199,151.251205,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,4,0,81748421,605,498,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,10,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,10,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,2,0,0,1,0,4,4,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,11,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,0,0,1,2,1,1,0,1,2,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,11,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,1,1,1,2,1,1,1,1,2,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,18,0,81748421,605,498,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,1,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,44,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,1,0,0,0,0,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,45,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,2,0,0,1,0,2,2,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,48,0,3014277859,97,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,48,0,27848973,469,1410,en,-33.915199,151.251205,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,7,51,0,2200566895,44,268,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,8,2,0,19633546,206,781,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,2,0,1,1,0,3,3,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,8,34,0,532620624,139,114,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,9,1,0,74246309,40,73,en,-33.932056,151.25354,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,2,0,1,1,1,2,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,9,23,0,41492184,5519,4384,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,1,2,0,0,0,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,10,16,0,19637175,154,481,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,0,0,0,1,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,10,22,0,1191235410,215,304,en,-33.91872,151.258255,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,1,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,10,33,0,104199094,273,104,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,3,0,1,1,0,2,2,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,10,45,0,27848973,469,1410,en,-33.915199,151.251205,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,0,0,0,1,1,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,11,28,0,39236504,338,1746,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,1,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,11,58,0,89258028,850,815,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,2,randwick,3.8482966,120,19,2.2,2.05263158
9.67E+17,24/2/18,12,9,0,21816487,1779,2007,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,1,1,248.5,0.5,5,3,randwick,16.1622921,120,19,2.2,2.05263158
9.67E+17,24/2/18,12,10,0,1223940115,7019,829,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,1,0,-1,248.5,0.5,5,3,randwick,16.1622921,120,19,2.2,2.05263158
9.67E+17,24/2/18,12,36,0,49605626,264,119,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,0,0,1,1,248.5,0.5,5,3,randwick,16.1622921,120,19,2.2,2.05263158
9.67E+17,24/2/18,13,31,0,131593256,239,235,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,3,randwick,16.1622921,120,19,2.2,2.05263158
9.67E+17,24/2/18,20,9,0,460595318,2305,266,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,2,2,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,20,49,0,1262905052,99,295,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,1,0,1,1,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,22,14,0,34161812,428,656,en,-33.920555,151.253937,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,1,1,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,22,18,0,50310954,641,226,en,-33.920258,151.243179,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,22,29,0,158132990,230,499,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,0,0,0,0,1,0,-1,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,23,7,0,7.13E+17,18,22,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,1,0,1,0,2,2,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,23,18,0,2423051376,46,193,en,-33.907452,151.229156,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,0,0,0,0,0,0,0,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,24/2/18,23,33,0,40197265,2519,2125,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,1,1,248.5,0.5,5,4,randwick,18.471119,120,19,2.2,2.05263158
9.68E+17,25/2/18,0,27,0,2978475392,188,783,en,-33.950001,151.233002,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,0,33,0,7.13E+17,18,22,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,0,45,0,2200566895,44,268,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,1,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,0,52,0,145913681,181,189,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,1,0,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,0,57,0,510078632,113,53,en,-33.916698,151.242004,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,0,0,0,0,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,1,10,0,7.13E+17,18,22,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,1,31,0,2996944044,19,83,en,-33.96246,151.245926,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,1,39,0,2423051376,46,193,en,-33.907452,151.229156,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,3,0,1,0,0,3,3,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,1,51,0,7.13E+17,18,22,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,2,4,0,2410847918,212,308,en,-33.912121,151.269791,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,1,0,1,0,0,0,0,1,1,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,2,44,0,174707669,519,179,en,-33.948681,151.257233,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,2,51,0,2400990134,380,498,en,-33.916698,151.216995,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,3,12,0,50310954,641,226,en,-33.9189,151.239395,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,1,0,1,0,1,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,3,15,0,605357905,381,1556,en,-33.94537,151.255646,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,2,0,2,2,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,3,41,0,22594481,166,287,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,1,0,0,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,3,42,0,397665965,333,466,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,1,1,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,3,45,0,279617639,3007,1047,en,-33.908356,151.223557,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,5,9,0,250810732,469,183,en,-33.979362,151.23793,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,1,0,0,0,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,5,14,0,27337548,1713,1701,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,2,0,0,1,0,2,2,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,5,28,0,8.86E+17,72,171,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,2,0,0,1,0,1,1,0,2,2,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,5,46,0,8.86E+17,72,171,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,2,2,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,5,53,0,8.86E+17,72,171,en,-33.917011,151.230469,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,1,0,0,0,248.5,0.5,6,1,randwick,10.7747775,120,19,2.2,2.05263158
9.68E+17,25/2/18,6,2,0,1466596682,2707,2969,en,-33.920692,151.257263,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,1,0,1,0,0,2,2,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
9.68E+17,25/2/18,6,31,0,172474619,5699,683,en,-33.919811,151.242294,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
9.68E+17,25/2/18,7,15,0,3014277859,98,253,en,-33.919731,151.242859,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,1,0,1,1,0,1,0,0,1,0,-1,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
9.68E+17,25/2/18,7,34,0,89258028,851,815,en,-33.920609,151.256226,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,0,0,0,0,0,0,0,0,0,0,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
9.68E+17,25/2/18,7,34,0,595208276,25,40,en,-33.896084,151.235825,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,2,0,1,1,0,2,2,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
9.68E+17,25/2/18,8,1,0,8.86E+17,73,171,en,-33.917179,151.227936,16550,34,2600,834,550,2421,1,1916,2.5,0.96317361,0.59684345,0.70782739,0.48842491,0,1,0,0,0,0,0,0,0,1,1,248.5,0.5,6,2,randwick,6.92673255,120,19,2.2,2.05263158
